reducer,date,NDVI,NDBI,IBI,UI
mean,2019-09-06,0.0989052627226184,0.07017811095771369,87.17580068575914,0.0037652396009130867
mean,2019-09-08,0.11251889591695458,0.06768312119121332,33.08973916939723,0.020925696066357583
mean,2019-09-11,0.10875891767550733,0.07015928644519849,6.661937999847091,-0.0023918411199392764
mean,2019-09-13,0.1464404821866391,-0.0024054358077447487,-2.0229418347115824,-0.12040219882408465
mean,2019-09-16,0.10514479585493754,0.04572126945576609,-0.7201746433414307,-0.019966903593312314
mean,2019-09-18,0.10795959449757063,0.04799120272330606,2.5215216484278846,0.0040414944468403725
mean,2019-09-21,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-09-26,0.09231227863253119,0.05943943791594155,0.26082969321382043,-0.0068510306267854015
mean,2019-09-28,0.10588824938169523,0.0427724786965983,5.352096876921728,0.005369433240182974
mean,2019-10-01,0.10968393715716324,0.08485221434624361,1.4707281665630703,0.03558842073969443
mean,2019-10-03,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-10-06,0.10703509653056034,0.03825328080793352,2.486388494412756,-0.02418666361987704
mean,2019-10-08,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-10-11,0.0964973431651739,0.0758134840291978,0.2622632379286596,0.017681452824398775
mean,2019-10-13,0.07970818056204043,0.02179614525094083,1.733915090759542,-0.04107662472723343
mean,2019-10-16,0.10672986592429864,0.039202366637587936,-25.158917339773144,-0.026276900559778178
mean,2019-10-18,0.10222468788325612,0.011549325123552237,3.4766245374310167,-0.0655441289477911
mean,2019-10-21,0.12239779950064884,0.06972312645486038,-7.219343671574275,0.012996437612560327
mean,2019-10-23,0.12714341365818693,0.04640740511416111,-1.6672362921531696,-0.02253734636796581
mean,2019-10-26,0.11509160081479505,0.03814533847197169,-6.521296687422039,-0.02468708065127571
mean,2019-10-28,0.142121978064412,0.039164097348732274,-2.0665010839113203,-0.016516101519415936
mean,2019-10-31,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-11-02,0.03867889705925453,0.057987890751156755,5.068855523670917,0.01436695893172893
mean,2019-11-05,0.14017043169851234,0.07069980861954463,-1.1943582201329899,-0.00531089996914127
mean,2019-11-07,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-11-10,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-11-12,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-11-15,0.1217539809757297,0.05243313440360384,1.7004125659872473,-0.021455292378603375
mean,2019-11-17,0.21458256622292948,-0.06943721178658863,1.943392894343605,-0.1542642590723478
mean,2019-11-20,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-11-22,0.1013579726705747,0.0054385997672196,-5.052326425748915,-0.09395751470631375
mean,2019-11-25,0.1027264105438561,-0.012692702579633926,11.549159956302292,-0.0653399216873428
mean,2019-11-27,0.12653351001300134,0.009637211005254002,-7.631327230170678,-0.06268052627775991
mean,2019-11-30,0.1361408361528734,0.052516017273398975,-0.3697011706613189,-0.018239508326652467
mean,2019-12-02,0.13163526774198817,-0.0016827024154538377,4.280899440063018,-0.08390572902886786
mean,2019-12-05,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-12-07,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-12-10,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-12-12,0.26571339514083475,-0.08959357930706477,0.2640093721837074,-0.23635629633666172
mean,2019-12-15,0.12115090197587168,0.03193953390366217,3.0288053258270278,-0.059037320563009005
mean,2019-12-17,0.47279141250437484,-0.15262791955861252,0.2712143467196129,-0.3460651339007952
mean,2019-12-20,-0.027178068386486755,-0.11219782717980047,7.9059399735945375,-0.19393434104091772
mean,2019-12-22,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-12-25,0.11135225680653445,-0.2865870315456461,2.3832447781946358,-0.30237660817756906
mean,2019-12-27,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2019-12-30,-0.006612247488271831,-0.6912743774702829,3.035841736762634,-0.6984743096363332
mean,2020-01-04,0.12739927164002718,0.013572504954921016,-0.4859850580656221,-0.06038992921144411
mean,2020-01-06,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-01-09,0.12885597422344156,0.03715821522466807,2.3753209924774796,-0.02047244641388463
mean,2020-01-11,0.10582227008478776,0.019853046721431886,5.455320221807514,-0.05352462600531013
mean,2020-01-14,0.11805503133549866,0.017786673814902686,59.64103168373614,-0.07257959409698682
mean,2020-01-16,0.15143149659308774,0.00043839487755145445,-0.15807055703846828,-0.08104784230732029
mean,2020-01-19,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-01-21,0.1386071775842527,0.008008375454131147,1.8827554820829107,-0.07023069921895043
mean,2020-01-24,0.11868657433201642,0.030269814358235374,3.5727083203647547,-0.043986804691890515
mean,2020-01-26,0.1094423647404763,-0.007531787943810374,38.617814595090806,-0.06975912764512097
mean,2020-01-29,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-01-31,0.11943109022739835,0.05464352946980258,5.978551566378882,0.0018331033988109849
mean,2020-02-03,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-02-05,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-02-08,-0.008823744387562631,-0.15121118830317232,-1.1457837886118494,-0.2273280974218574
mean,2020-02-10,0.10332114406262495,0.04960833949561631,1.0174263619098967,0.0023199572490865752
mean,2020-02-13,0.19962536097633998,-0.04303823048050248,-0.8346247540361069,-0.14179687565934
mean,2020-02-15,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-02-18,0.13800685053167328,0.06863974462360334,0.3795412161999686,0.009748054730562792
mean,2020-02-20,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-02-23,0.11603209695023001,0.03504182968890358,0.9975935494508964,-0.0270365933455917
mean,2020-02-25,0.11136851490869946,0.04723857962860233,2.3212667500203277,0.009250734453724098
mean,2020-02-28,0.14648985666387618,0.05669811548867919,-3.768629473612141,0.0045929894930394986
mean,2020-03-01,0.11551865685260629,0.0382149679556822,-1.4029869892197033,-0.015217272378985226
mean,2020-03-04,0.09707807620078043,-0.09624188641369069,1.8674867378794375,-0.22152088821238083
mean,2020-03-06,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-03-09,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-03-11,0.12624954595986937,0.010751040244823337,2.7178967067380744,-0.06356233912683348
mean,2020-03-14,0.11830176749866139,0.03659339680893208,3.088253677859298,-0.027892734010111126
mean,2020-03-16,0.08366348657518474,-0.010856659518129528,-9.8448892755322,-0.06593232263970597
mean,2020-03-19,0.14120082419537552,0.04736620204501664,-9.756702851569692,-0.002598848504318192
mean,2020-03-21,0.11388727871205409,0.029705648540736235,0.9404529328661908,-0.02936079781334595
mean,2020-03-24,0.027149234100954482,-0.5059898177096659,3.0051103817278717,-0.5073559892641818
mean,2020-03-26,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-03-29,0.19054543092109155,-0.07215004716241614,1.2843023386982173,-0.18779582538710657
mean,2020-03-31,0.1150473229685429,-0.002817054836758415,-3.5931881418332696,-0.10703107930082975
mean,2020-04-03,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-04-05,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-04-08,0.13736672770909025,0.033889665737703197,1.1551039485891132,-0.015384344767407424
mean,2020-04-10,0.12287589245019909,0.029415705508932417,11.587249556670546,-0.029205132639631065
mean,2020-04-13,0.125063232971585,0.031226511361626626,4.132543659012464,-0.03029427574095032
mean,2020-04-15,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-04-18,0.1347632762221588,0.06150508982998153,0.4401947591699977,0.017746258878643523
mean,2020-04-20,0.11460419968742043,-0.11080008683014493,2.1864800807527778,-0.19831423881509444
mean,2020-04-23,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-04-25,0.12351904187098761,0.03457164303520083,17.365770312631494,0.011429057045549779
mean,2020-04-28,0.12979580888638842,0.06469202106535878,2.5099711557305175,0.021432271573108643
mean,2020-04-30,0.12198876995676064,0.02785442531516965,0.9025438290196917,-0.03357616376510725
mean,2020-05-03,0.11527735516630276,0.040673238087246086,-0.8232281537779663,-0.0022694849943020157
mean,2020-05-05,0.13595976085146488,0.03335199450300724,-0.5444765354193395,0.0020943479607001426
mean,2020-05-08,0.14481363033726452,0.0570172892329689,-5.475370177486733,0.015110727155220799
mean,2020-05-10,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-05-13,0.12169178656555774,0.035469936909820955,7.938689941471217,-0.01678028125848462
mean,2020-05-15,0.1311034322046032,-0.17653927489686763,2.0887927156683213,-0.293924482772773
mean,2020-05-18,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-05-20,0.08444704192721728,-0.014230160487338665,3.6298396900558334,-0.0760601005490851
mean,2020-05-23,0.11498009541407994,0.04751418387003552,-0.7455646373021598,-0.008680026395676997
mean,2020-05-25,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-05-28,0.09734030945812575,0.04773018253256183,-0.6832438864721221,0.001317442856277378
mean,2020-05-30,0.12386644667568451,0.014628270388360046,0.10355444877539195,-0.05355665405123642
mean,2020-06-02,0.10560058566533835,0.03975636882641183,10.741656719701524,-0.011844790913282917
mean,2020-06-04,0.11890282171646549,0.03932195582898227,-0.4368328633544955,0.005195261753950142
mean,2020-06-07,0.09959319969036479,0.07089604892908702,-2.043667284436446,0.02996202821024195
mean,2020-06-09,0.09153232296456655,0.02769455823930974,0.6325755658582999,-0.04520393720344843
mean,2020-06-12,0.12263020750808494,0.03925653436517111,2.2666306278148176,-0.013610933181255285
mean,2020-06-14,0.10937994654175379,0.051978041397819724,-57.61538833989894,0.017709084282133896
mean,2020-06-17,0.11008848084031608,0.08092334182158101,6.81490280586091,0.03968419907982742
mean,2020-06-19,0.11261770678922187,0.04053018356321764,0.73480985841064,-0.01654010730487515
mean,2020-06-22,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-06-24,0.08574411287118648,0.04646120036112516,0.633718625019341,0.005973417320091877
mean,2020-06-27,0.11284023605085977,0.0783239737159103,-3.705686576132451,0.036584877921827484
mean,2020-06-29,0.09832021213767399,0.058335159411280514,-6.091645040038639,-0.002836887170926989
mean,2020-07-02,0.09986142726955625,0.07849662967204889,553.4981585375403,0.020974962781472595
mean,2020-07-04,0.09640943237444388,0.06307943475482788,-3.3687022476606567,0.024213355608090455
mean,2020-07-07,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-07-09,0.1291584238397187,0.02615755705107649,2.9792241854147754,-0.07520226593171751
mean,2020-07-12,0.09755396033778818,0.06795685666245078,2.3357247095751235,0.007577815729325817
mean,2020-07-14,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-07-17,0.0967635747081636,0.09120078676093504,4.634937356599023,0.043896305752765076
mean,2020-07-19,0.0766984216315098,0.055590828047477364,0.7168889076740523,-0.005132885673189366
mean,2020-07-22,0.10148218111455555,0.035022673234011835,0.26992360617138816,-0.0548078737616215
mean,2020-07-24,0.09415573968478218,0.06259370259321624,1.549355449255373,0.024258749508528993
mean,2020-07-27,0.10058746232257469,0.0929768009634608,176.81426652887313,0.046975254225397306
mean,2020-07-29,0.08752027982624856,0.05744080643259071,-2.651790091880562,-0.0067056064443069925
mean,2020-08-01,0.08808852425319168,0.08250948868865547,-0.5768837907892286,0.019110486774608575
mean,2020-08-03,0.09894795822519432,0.06307909084020696,26.842663603655534,0.015386601460011737
mean,2020-08-06,0.09640542147732196,0.08127720310020532,6.524610553794583,0.026930460304581398
mean,2020-08-08,0.0769512038890247,0.06523966991482198,-8.597305840939024,0.01379436790750325
mean,2020-08-11,0.09320384472251605,0.07260558256396565,-10.897255338026788,0.004898994818902732
mean,2020-08-13,0.09959292989716916,0.0728842193906312,-1.2396334576138013,0.029446109472262966
mean,2020-08-16,0.10059842692950956,0.09724347032064415,-2.8605256249545685,0.05034921813732997
mean,2020-08-18,0.08790674413355705,0.06109053725466949,1.9298331444833838,-0.005136843261834587
mean,2020-08-21,0.08431578252820164,0.06470663833180358,8.297091001758414,0.002654522710255644
mean,2020-08-23,0.09897013992763684,0.06374173368277039,-276.4620464085357,0.021833934773094543
mean,2020-08-26,0.10230891123222903,0.09747143127983625,0.49197624385567096,0.04881221530453821
mean,2020-08-28,0.09656539140009392,0.06088512275422622,3.2772101488760055,-0.004063368333165558
mean,2020-08-31,0.09673172285653305,0.057938087530233974,-0.7072696523108363,-0.0016791424049109325
mean,2020-09-02,0.10764510733293872,0.06624727241607502,-33.84862614452632,0.021231409927500805
mean,2020-09-05,0.11594461780366021,0.09178917454848647,-4.313070812303897,0.04072549588469147
mean,2020-09-07,0.09035677950279336,0.053802695719116236,-2.137408794409896,-0.014625004655331357
mean,2020-09-10,0.08946990342612089,0.06007565165991282,-3.854222183517975,-0.02240458154146661
mean,2020-09-12,0.11399440159147087,0.0656932194477695,-151.16179831230542,0.019616608718675127
mean,2020-09-15,0.11287175886608078,0.07844943781012587,-5.452910220032659,0.023859998875133508
mean,2020-09-17,0.03604429517093849,0.013600691569224053,1.030230595084249,-0.055542869518471205
mean,2020-09-20,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-09-22,0.10345224960747469,0.049844109613254146,29.504277730449072,0.004159493365041778
mean,2020-09-25,0.10904862355816797,0.08422746195548374,-4.3230666822707615,0.03700319086271751
mean,2020-09-27,0.10323383891166801,0.032273987018078126,0.7165246742814299,-0.036751902478742784
mean,2020-09-30,0.10755477724654647,0.04249918850625217,0.21603888997682447,-0.018443304589118907
mean,2020-10-02,0.16670054795860456,0.027480342358440595,0.18534933091125233,-0.04429831521915095
mean,2020-10-05,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-10-07,0.10626301117739155,0.005308972804693226,0.25942332229965837,-0.09723576379869912
mean,2020-10-10,0.10306129486963735,0.05117409123420105,0.06991035146572264,-0.013214297453584784
mean,2020-10-12,0.11177581382714545,0.042964273045720446,-1.2134973084051097,-0.0016014817615191653
mean,2020-10-15,0.12292465266348074,0.07984278420037494,13.057172310623393,0.029571153971132184
mean,2020-10-17,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-10-20,0.049299670285826415,0.01233654837265195,-1.806235604217751,-0.08301877524975071
mean,2020-10-22,0.13054291353860148,0.061018726429856444,1.0552462997174599,0.014426341966657224
mean,2020-10-25,0.1781321235769963,0.008542614489121643,6.212501666632015,-0.08512679346176395
mean,2020-10-27,0.13605311657645489,0.054005322373475766,1.568688550596243,-0.01847675065726524
mean,2020-10-30,0.12649128942946386,-0.09988507744449444,1.0062786827683416,-0.1750845871179345
mean,2020-11-01,0.12308990016227146,0.030374920692288237,-33.35303806512071,-0.03125035212233692
mean,2020-11-04,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-11-06,0.08121935571623203,-0.12151033870614353,1.3696170520428415,-0.27541481361535963
mean,2020-11-09,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-11-11,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-11-14,0.12124223378604844,0.04400186004456274,-1.5264237252247999,-0.01494689304622272
mean,2020-11-16,0.12742217393598446,0.042643906120373484,-212.82056099455997,-0.03644586171029062
mean,2020-11-19,0.17594778342870138,-0.2552330307980572,1.6189824507683592,-0.4454347851730886
mean,2020-11-21,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-11-24,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-11-26,0.15724730931368652,0.03566874726162247,-1.969190911431142,-0.05301260159792272
mean,2020-11-29,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-12-01,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-12-04,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-12-06,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-12-09,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-12-11,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-12-14,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-12-16,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-12-19,0.06782867900379239,-0.05278183465890819,0.7151937048558461,-0.1484303674866886
mean,2020-12-21,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-12-24,0.12416877063677788,0.05658468652322713,-5.964203496290276,-0.013231307213022276
mean,2020-12-26,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2020-12-31,0.11072461533742155,-0.011280539800930757,0.948231379117154,-0.08771234698970375
mean,2021-01-03,0.21854758949603695,-0.0935327983864079,1.791809723301919,-0.21328223544456282
mean,2021-01-05,0.1370732097511677,0.011614722824474913,-81.48514458190253,-0.08265701856618352
mean,2021-01-08,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-01-10,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-01-13,0.1358143556611599,-0.010073575938610833,1.281416694303889,-0.07674529273042241
mean,2021-01-15,0.14355470167639217,0.01599142733586243,-0.7297668437925017,-0.0718302323488056
mean,2021-01-18,0.13907454265038732,0.003981204777185096,0.5573092824577026,-0.07211650932394048
mean,2021-01-20,0.13806959654676493,0.02991475030057196,-0.33838615654233,-0.021591033541720085
mean,2021-01-23,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-01-25,0.14978489591437874,0.04826411890831322,-1.7592742602809095,-0.039689609015326754
mean,2021-01-28,0.13878063108149502,0.022999733622347585,2.809103605946205,-0.043687937729617175
mean,2021-01-30,0.060841534788495064,-0.07108060805074151,1.5776017478868793,-0.11798698025588085
mean,2021-02-02,0.2222127454507861,0.055367567921359676,-2.7961890303924273,-0.017627886884873416
mean,2021-02-04,0.1376334179701807,0.05876583618791211,1.9360022709468117,-0.015066286330113931
mean,2021-02-07,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-02-09,0.15035109795686197,0.02574002568176551,-12.087737651301259,-0.050088210666464225
mean,2021-02-12,0.14090936293219233,0.07470704327924148,-2.4622409129618914,0.022898291520070658
mean,2021-02-14,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-02-17,0.04452106585594684,-0.36171314284068873,1.9469917676810329,-0.40947534849223566
mean,2021-02-19,0.11557867297890773,-0.002210035277276704,1.109679035079869,-0.0544729480531014
mean,2021-02-22,0.13121025873311354,0.04281775171076411,-1.2938915582006638,-0.022878773735795607
mean,2021-02-24,0.12331880316975512,0.020575197993202374,10.621614359430486,-0.05624183066623966
mean,2021-02-27,0.13493910398910922,0.03748424205473116,-2.6739982615128244,-0.025710123243598035
mean,2021-03-01,0.12473606893479885,0.035766874662958456,-0.5472267450116005,-0.008078908571757602
mean,2021-03-04,0.13538836439849483,0.05495609809180237,-0.6157438142215524,0.007471727715017935
mean,2021-03-06,0.13721389134232256,0.017714201835375053,-4.275504073551526,-0.051962025702270126
mean,2021-03-09,0.09930800745486684,0.01329299356677947,3.329013276497347,-0.05319990234503393
mean,2021-03-11,0.07357244612643042,-0.023130128512537682,2.4495812879547376,-0.06890649739840413
mean,2021-03-14,0.13152668865055497,0.0788775869741988,6.977264959111424,0.031190794986762065
mean,2021-03-16,0.13207314924593172,0.03605219574076607,-6.424479018986427,-0.02217523952318044
mean,2021-03-19,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-03-21,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-03-24,0.005150247851728263,-0.6866911349887591,3.032157032588705,-0.6681309702956538
mean,2021-03-26,0.12011537398326284,0.013405774627320509,-4.346820449491738,-0.05367461178799811
mean,2021-03-29,0.11457751354063334,0.047031188764116785,-12.863130554119037,-0.013809846170831318
mean,2021-03-31,0.19184223327348468,0.01918875261301457,40.493645226920954,-0.08331037963282587
mean,2021-04-03,0.11788422039441165,0.052573186256926245,4.720972569191476,0.009289580446553761
mean,2021-04-05,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-04-08,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-04-10,0.12349273028551443,0.0076486770528354,-3.8142112310998204,-0.028924461766202336
mean,2021-04-13,0.20042150529218694,-0.10796501326055044,1.2040371901900473,-0.21917935686456944
mean,2021-04-15,0.11463330612493491,0.00968488786722307,-1.238098142582051,-0.04041020854657528
mean,2021-04-18,0.06259186425441099,-0.031145568555054754,-0.5101526428338546,-0.09453868978008388
mean,2021-04-20,0.12094364272034576,0.022987183611448705,0.33126716609227624,-0.0036859737187289166
mean,2021-04-23,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-04-25,0.13488220134867665,-0.11227509327523412,1.080393501535943,-0.25301251070187575
mean,2021-04-28,0.044991198376781505,-0.009724076927701147,1.3454109076711518,-0.0706283553522049
mean,2021-04-30,0.12085484651928696,0.017604056377466214,0.607538598089323,-0.02412685574346532
mean,2021-05-03,0.1306627207911957,-0.03309612469266689,-4.031869134532135,-0.10791066259458243
mean,2021-05-05,0.4162788000267339,-0.1505238370601271,0.5607496905250203,-0.23689397117212746
mean,2021-05-08,0.11406435603972488,0.04043510975076234,-2.7960592877193333,-0.017107407918986996
mean,2021-05-10,0.14566974806030877,0.04146582510773136,5.944297489601944,0.00045198107128684585
mean,2021-05-13,0.13415191353876946,0.06397013872343783,-35.23502543320501,0.023036501164478446
mean,2021-05-15,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-05-18,0.11295626468716957,0.04880862456941614,2.625607823646909,-0.0038408244981737393
mean,2021-05-20,0.06852236086615282,-0.040785144484373606,0.3659413556795791,-0.08329539765761569
mean,2021-05-23,0.11177638814493988,0.05894743021820478,-6.020354813770258,0.020529011165695454
mean,2021-05-25,0.08819009417339771,0.019697819519660285,0.6811958427421353,-0.04643122178515292
mean,2021-05-28,0.10877504075244404,0.048949298953098214,-6.235380824522402,-0.008146872657806106
mean,2021-05-30,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-06-02,0.11123699008898345,0.054552047308542316,-13.991017268830593,0.011630252985845798
mean,2021-06-04,0.08743834298334989,0.0347687074158685,0.34010389070031105,-0.020270538903125287
mean,2021-06-07,0.11083773532229203,0.05562855123780413,1.32109774458087,-0.021775169084132573
mean,2021-06-09,0.17242654839151028,-0.4114393814315201,2.473069747958372,-0.5662152112347221
mean,2021-06-12,0.09324122616102003,0.0815459538851337,3.0973067072620193,0.04579846650226538
mean,2021-06-14,0.10195521747574908,0.011339313861873408,-1.9803107516414216,-0.04814754161038836
mean,2021-06-17,0.07282231084526129,-0.0458684017500001,0.8062246507344999,-0.19964235624344803
mean,2021-06-19,0.10260736531186945,0.052302258406099325,2.868990584084792,0.008209103948492322
mean,2021-06-22,0.1260825135919868,0.01690048819071834,5.614888978330484,-0.060246553311261414
mean,2021-06-24,0.08015703971136433,0.028160699092989978,-0.12894066842103738,-0.03590781166576165
mean,2021-06-27,0.09572635338848952,0.0683497696717942,-0.35649754737242106,0.008012433322961964
mean,2021-06-29,0.09132000199563425,0.042709885923205834,10.064819337303614,-0.004412700436444675
mean,2021-07-02,0.10595877864874167,0.05680192433395975,-2.529278821188375,0.017730056137220087
mean,2021-07-04,0.08836105312442323,0.038483164081080976,-0.02826905918202473,-0.020170157623394337
mean,2021-07-07,0.09197091644903817,0.07762262662006063,-7.922619572446219,0.01728192665816046
mean,2021-07-09,0.09451567563944933,0.06387744084179502,-22.847738248718684,0.015488288845258949
mean,2021-07-12,0.09756022950888169,0.09221978605460865,-0.5729652927738267,0.048670731022085155
mean,2021-07-14,0.08508472492254669,0.04471881212901475,1.00957566385581,-0.02292305978193568
mean,2021-07-17,0.08808100495304771,0.07934482637652157,6.305087541015068,0.013930666258234132
mean,2021-07-19,0.0782997819710292,0.05912982357409574,-8.112192237283418,0.013004603290232812
mean,2021-07-22,0.09423336887270407,0.07836057116433312,0.45687349014578177,0.033851828345551296
mean,2021-07-24,0.031906033392966,0.01947593303109851,1.1155177812999253,-0.0419567410620774
mean,2021-07-27,0.09655793217913457,0.063025714434961,-1.5209827441781534,-0.0009094773163683355
mean,2021-07-29,0.089554372634113,0.03824966834736533,3.956096160077836,-0.01839504941204531
mean,2021-08-01,0.09843693706335215,0.07651452312519527,-2.3306634488742026,0.03291909814459541
mean,2021-08-03,0.0831336223198599,0.025435491155546264,-48.8978312004657,-0.039690267480099774
mean,2021-08-06,0.09805234231972976,0.05978022182253112,-7.716285576334416,0.0002671784297644317
mean,2021-08-08,0.14263580430591427,0.1055796719735931,-20.69551978455618,0.06336981538036866
mean,2021-08-11,0.1004500992433837,0.061561557233241124,22.63042268603769,-0.007641631572841424
mean,2021-08-13,0.05943765758502421,0.031151652361191356,-5.0429108207362425,-0.044586928350194614
mean,2021-08-16,0.09393624415523537,0.07429584337609683,-0.9394661985645993,0.011923905531417653
mean,2021-08-18,0.08034179202305225,0.04923230835271835,-0.643465422347594,-0.00669753839185034
mean,2021-08-21,0.08854541218366188,0.08589697502154953,-2.8736021330061594,0.02477975443665168
mean,2021-08-23,0.08867808018850393,0.03832897224484536,-7.294670084509345,-0.030981248982217265
mean,2021-08-26,0.09143469129193593,0.056673238650157304,-1.3784481707103005,-0.016654368473446254
mean,2021-08-28,0.08392716592608461,0.040773919316711364,-3.644042889029465,-0.014817391646454146
mean,2021-08-31,0.09328585202313566,0.08371591348582175,9.159642627432172,0.03549194505590666
mean,2021-09-02,0.08638639409861187,0.03302751871404427,-7.706008835160746,-0.032754020036752866
mean,2021-09-05,0.08657565002740429,0.05759769924414041,100.83107311710613,-0.014416208926971421
mean,2021-09-07,0.09909760004442995,0.029315064687487347,-5.1337988808269515,-0.01573773480856797
mean,2021-09-10,0.06561429544905428,0.06686493715613596,18.726568874270985,0.020173937490374078
mean,2021-09-12,0.1116307597775473,0.00643337213523913,-7.042684529035878,-0.05789365585644092
mean,2021-09-15,0.09794483235498953,0.05891299705238682,-13.12111421676987,-0.0015157487154346776
mean,2021-09-17,0.092979382736354,0.02337429913099006,1.109341098350328,-0.03032164322998722
mean,2021-09-20,0.09625182892102865,0.07357484819884666,-4.769035170535221,0.026186109323058867
mean,2021-09-22,0.07848026868675317,-0.030406197846886727,-0.39640734269502415,-0.10684887654739543
mean,2021-09-25,0.10870708614532702,0.04051496044999833,0.35043971973830157,-0.018672908322128524
